,cpu_pwr,cpu_temp,gpu_pwr,gpu_temp,timestamp,tot_pwr
448,0.355,53.0,4.746,51.0,1617815117.7042384,8.147
449,0.869,49.5,0.0,49.0,1617815118.754064,3.679
450,0.906,50.5,0.0,49.0,1617815119.8242016,4.014
451,0.401,51.0,3.565,50.0,1617815120.870538,6.661
452,0.396,52.0,4.62,50.5,1617815121.9180233,7.897
453,0.392,52.5,4.982,51.0,1617815122.9667642,8.513
454,0.358,52.0,4.523,51.5,1617815124.0117054,7.883
455,0.36,52.0,4.073,51.0,1617815125.0577893,7.428
456,0.356,52.0,4.738,51.0,1617815126.1075535,8.147
457,0.889,50.5,1.981,50.0,1617815127.1648507,5.914
458,0.952,49.0,0.0,49.0,1617815128.2113438,3.762
459,0.52,51.5,3.548,50.5,1617815129.2641587,6.937
460,0.398,52.0,4.173,51.0,1617815130.3111079,7.312
461,0.434,53.0,4.691,51.0,1617815131.3576245,8.042
462,0.36,52.0,4.153,51.0,1617815132.4058456,7.428
463,0.401,51.5,3.536,50.5,1617815133.4508977,6.792
464,0.399,52.5,4.458,51.0,1617815134.49731,7.722
465,0.469,53.5,5.183,52.0,1617815135.54927,9.159
466,0.947,49.5,0.205,48.5,1617815136.6006076,4.162
467,0.826,49.0,0.0,49.0,1617815137.6481435,3.508
468,0.401,51.0,3.565,50.5,1617815138.6941724,6.77
469,0.437,52.0,4.014,51.0,1617815139.738675,7.324
470,0.467,52.5,5.166,51.5,1617815140.7945173,9.066
471,0.403,51.5,3.628,51.0,1617815141.8392894,6.491
472,0.36,52.0,4.16,51.0,1617815142.884351,7.32
473,0.396,52.5,4.785,51.5,1617815143.9330297,8.081
474,0.36,52.5,4.24,51.0,1617815144.979836,7.36
475,0.787,49.5,0.0,49.0,1617815146.0255785,3.561
476,0.682,51.0,3.044,50.0,1617815147.0680475,6.49
477,0.438,52.0,3.98,50.5,1617815148.1136642,7.324
478,0.434,53.0,4.762,51.0,1617815149.1599793,8.186
479,0.398,53.0,4.451,51.0,1617815150.2059062,7.682
480,0.441,51.5,3.531,50.5,1617815151.2553709,6.861
481,0.36,52.5,4.033,51.0,1617815152.3043048,7.388
482,0.47,53.5,5.105,52.0,1617815153.361571,9.159
483,1.032,49.0,0.206,48.5,1617815154.4054801,4.039
484,0.909,49.5,0.0,49.0,1617815155.4538145,3.756
485,0.514,52.0,4.021,51.0,1617815156.5093918,7.845
486,0.358,52.0,4.02,50.5,1617815157.5582345,7.352
487,0.355,52.5,4.659,51.5,1617815158.6056638,8.003
488,1.572,52.0,2.455,51.0,1617815159.6505759,6.631
489,0.401,52.0,3.772,51.0,1617815160.6969743,7.051
490,0.357,53.0,4.714,51.5,1617815161.7447627,8.068
491,0.356,53.0,4.825,51.5,1617815162.793998,8.147
492,0.828,49.5,0.0,50.0,1617815163.8424163,3.72
493,1.753,49.5,0.162,48.0,1617815164.8954427,4.803
494,0.361,52.0,3.33,50.5,1617815165.9412286,6.621
495,0.355,52.5,4.77,51.5,1617815166.9901755,8.081
496,0.394,53.0,4.762,52.0,1617815168.0387616,8.304
497,0.398,51.5,3.94,51.0,1617815169.0999227,7.737
498,0.32,52.0,4.233,51.5,1617815170.1510816,7.24
499,0.357,53.0,4.627,51.5,1617815171.200428,8.081
500,1.467,51.0,0.733,49.0,1617815172.2501316,5.177
501,0.87,49.5,0.0,49.0,1617815173.299584,3.72
502,0.599,50.5,2.91,50.0,1617815174.353208,7.074
503,0.437,52.0,4.126,50.5,1617815175.3984494,7.352
504,0.433,53.0,4.644,51.5,1617815176.4459164,8.108
505,0.4,52.5,4.233,51.0,1617815177.495162,7.308
506,0.403,51.5,3.26,50.5,1617815178.5447648,6.642
507,0.396,53.0,4.825,52.0,1617815179.593955,8.042
508,0.394,53.5,4.959,52.0,1617815180.6417415,8.331
509,0.828,49.5,0.082,49.5,1617815181.6866117,3.638
510,0.945,50.0,0.0,49.0,1617815182.740393,3.821
511,0.439,52.0,3.548,50.5,1617815183.7883084,6.908
512,0.396,52.5,4.397,51.5,1617815184.835938,7.633
513,0.428,53.5,5.205,52.0,1617815185.889565,9.144
514,0.403,52.0,3.531,51.0,1617815186.9373806,7.171
515,0.4,52.5,4.2,51.0,1617815187.982638,7.32
516,0.397,53.0,4.753,51.5,1617815189.03142,8.081
517,0.36,53.0,4.12,50.5,1617815190.0821576,6.872
518,1.032,49.5,0.0,49.5,1617815191.1290202,3.638
519,0.638,51.5,3.474,51.0,1617815192.173878,6.948
520,0.398,52.0,4.053,51.0,1617815193.2200398,7.364
521,0.394,54.0,4.809,51.5,1617815194.2669168,8.003
522,0.36,52.5,4.233,51.5,1617815195.3136919,7.36
523,0.362,52.0,3.582,51.0,1617815196.3636935,6.642
524,0.36,52.5,4.24,51.5,1617815197.4126933,7.251
525,0.391,53.5,5.222,52.0,1617815198.4674041,9.159
526,1.032,50.0,0.206,49.0,1617815199.517909,3.921
527,1.032,49.0,0.0,49.5,1617815200.5608134,3.472
528,0.361,51.5,3.565,51.0,1617815201.6182625,6.661
529,0.358,53.0,4.179,51.0,1617815202.6639752,7.432
530,0.391,53.5,5.105,52.0,1617815203.7182724,9.105
531,0.403,52.5,3.588,51.5,1617815204.76245,6.572
532,0.32,52.5,4.2,51.5,1617815205.8123124,7.28
533,0.357,53.5,4.746,52.0,1617815206.8609943,8.266
534,0.36,54.0,4.226,51.5,1617815207.9084032,7.535
535,0.952,50.0,0.0,49.5,1617815208.9523537,3.519
536,1.056,51.0,1.623,49.5,1617815209.9997194,5.5
537,0.32,53.0,3.913,51.0,1617815211.0449395,7.216
538,0.355,53.5,4.778,52.0,1617815212.0930476,8.121
539,0.396,54.0,4.864,52.5,1617815213.1428382,8.318
540,0.361,52.0,3.577,51.0,1617815214.1889336,6.902
541,0.36,53.0,4.033,51.5,1617815215.2379208,7.468
542,0.354,54.0,4.841,52.0,1617815216.2922533,8.787
543,1.556,51.5,0.245,49.5,1617815217.3438668,4.792
544,0.83,49.5,0.0,49.5,1617815218.3938003,3.715
545,0.435,52.0,4.541,51.0,1617815219.4537663,7.764
546,0.399,53.0,4.186,51.5,1617815220.4965954,7.416
547,0.435,53.5,4.778,52.0,1617815221.5436668,8.095
548,2.022,51.5,1.336,51.0,1617815222.5962393,6.178
549,0.403,53.0,3.623,51.5,1617815223.6423056,6.722
550,0.396,53.5,4.833,52.0,1617815224.6900907,7.975
551,0.396,54.0,4.864,52.5,1617815225.7409077,8.16
552,0.99,50.5,0.041,50.0,1617815226.7931776,3.803
553,2.275,50.5,0.0,49.0,1617815227.8547225,4.851
554,0.362,52.0,3.577,51.0,1617815228.8999436,6.741
555,0.357,53.5,4.706,52.0,1617815229.9455743,7.989
556,0.394,53.5,4.998,52.5,1617815230.9934373,8.501
557,0.359,53.0,4.378,52.0,1617815232.037839,7.789
558,0.36,52.5,4.08,51.5,1617815233.0875642,7.428
559,0.396,53.5,4.721,52.5,1617815234.1386445,8.121
560,0.85,51.5,2.147,50.5,1617815235.1905775,5.995
561,1.033,50.0,0.0,50.0,1617815236.2391753,3.679
562,0.52,51.5,3.28,51.0,1617815237.297348,7.188
563,0.36,53.0,4.146,51.5,1617815238.3427186,7.416
564,0.357,53.5,4.627,52.0,1617815239.3909683,8.042
565,0.36,53.5,4.233,52.0,1617815240.4370148,7.4
566,0.323,52.5,3.588,51.5,1617815241.487664,6.693
567,0.358,54.0,4.801,52.5,1617815242.5364099,8.055
568,0.434,54.0,4.967,52.5,1617815243.585366,8.45
569,0.87,50.0,0.082,50.0,1617815244.6304135,3.643
570,0.909,49.5,0.0,49.5,1617815245.678056,3.75
571,0.361,52.5,3.565,51.0,1617815246.7238152,6.81
572,0.359,53.0,4.093,52.0,1617815247.7701528,7.444
573,0.39,53.5,5.066,52.5,1617815248.8256798,9.042
574,0.444,52.5,3.628,52.0,1617815249.8681624,6.612
575,0.36,53.0,4.153,51.5,1617815250.913705,7.44
576,0.357,53.5,4.746,52.5,1617815251.9640005,8.121
577,0.36,53.5,4.273,52.0,1617815253.0105324,7.428
578,0.789,50.0,0.0,49.5,1617815254.0577798,3.72
579,0.568,51.5,2.214,50.5,1617815255.108866,6.118
580,0.36,53.0,3.953,51.5,1617815256.1570776,7.376
581,0.396,54.5,4.746,52.5,1617815257.2024782,8.108
582,0.397,54.0,4.563,52.5,1617815258.247882,7.869
583,0.403,53.5,3.565,51.5,1617815259.304749,7.022
584,0.4,53.0,4.24,52.0,1617815260.3526332,7.36
585,0.47,54.5,5.044,52.5,1617815261.4083443,9.135
586,1.193,50.5,0.205,50.0,1617815262.4551585,4.121
587,0.829,50.0,0.0,50.5,1617815263.5004463,3.638
588,0.476,52.0,3.542,52.0,1617815264.5525854,7.336
589,0.399,53.0,4.186,52.0,1617815265.5968146,7.416
590,0.396,54.0,4.864,52.5,1617815266.6468427,8.068
591,0.967,53.0,3.3,52.0,1617815267.6875362,6.682
592,0.401,54.0,4.166,52.0,1617815268.7350564,7.291
593,0.397,54.0,4.682,52.5,1617815269.7850945,8.055
594,0.437,54.5,4.642,52.5,1617815270.838687,7.988
595,0.952,50.5,0.0,50.5,1617815271.8874676,3.561
596,1.506,50.5,0.691,49.5,1617815272.9356048,5.006
597,0.362,53.0,3.577,51.5,1617815273.9820817,6.671
598,0.356,54.0,4.817,52.5,1617815275.0307856,8.016
599,0.356,54.0,4.904,52.5,1617815276.0811741,8.266
600,0.437,53.0,4.285,52.5,1617815277.1392245,7.682
601,0.36,54.0,4.16,52.0,1617815278.1842055,7.468
602,0.357,54.0,4.761,53.0,1617815279.2317195,8.121
603,1.513,51.5,0.491,50.5,1617815280.2837634,4.833
604,1.035,50.5,0.0,50.5,1617815281.3280156,3.519
605,0.439,52.5,3.781,52.0,1617815282.3743114,7.578
606,0.36,54.0,4.226,52.5,1617815283.4235032,7.336
607,0.356,54.0,4.785,52.5,1617815284.4709523,8.213
608,0.442,53.0,3.421,52.0,1617815285.5319223,6.34
609,0.362,52.5,3.462,52.0,1617815286.5797963,6.763
610,0.357,54.0,4.674,52.5,1617815287.6278,8.16
611,0.396,54.5,4.857,53.0,1617815288.6760817,8.305
612,0.87,50.5,0.041,50.5,1617815289.7245953,3.72
613,0.786,50.5,0.0,51.5,1617815290.8127658,3.744
614,0.401,53.0,3.571,51.5,1617815291.8595333,6.902
615,0.357,54.0,4.674,52.5,1617815292.9085133,8.029
616,0.391,54.5,5.083,53.0,1617815293.9564633,8.812
617,0.36,54.0,4.106,53.0,1617815295.0006912,7.682
618,0.32,54.0,4.24,52.5,1617815296.051149,7.4
619,0.317,54.5,4.833,53.0,1617815297.099373,8.226
620,0.483,52.5,3.028,51.5,1617815298.1542213,6.228
621,0.869,51.5,0.0,50.5,1617815299.2081265,3.962
622,0.636,53.0,3.537,52.0,1617815300.256178,7.205
623,0.438,53.5,4.259,52.5,1617815301.3045118,7.444
624,0.435,54.5,4.809,53.0,1617815302.3510962,8.239
625,0.44,54.0,4.153,52.5,1617815303.3962855,7.428
626,0.402,53.0,3.577,52.0,1617815304.4440382,6.803
627,0.398,54.5,4.65,53.0,1617815305.4939213,7.936
628,0.469,54.5,5.005,53.5,1617815306.5430815,8.827
629,0.908,51.5,0.206,50.5,1617815307.5930119,4.162
630,0.865,51.5,0.0,50.5,1617815308.6435618,3.827
631,0.519,52.5,3.594,52.0,1617815309.6927946,6.988
632,0.398,53.5,4.02,52.5,1617815310.7417207,7.392
633,0.428,54.5,5.097,53.5,1617815311.7939115,9.129
634,0.403,52.5,3.628,52.5,1617815312.8392918,6.542
635,0.4,54.0,4.08,52.5,1617815313.8845792,7.44
636,0.396,54.5,4.872,53.0,1617815314.9319823,8.226
637,0.4,54.0,4.28,52.5,1617815315.979537,7.44
638,0.91,51.0,0.0,51.0,1617815317.029727,3.561
639,0.646,52.5,2.576,51.5,1617815318.078084,6.189
640,0.398,53.0,4.02,52.0,1617815319.126838,7.364
641,0.395,55.0,4.738,53.0,1617815320.174509,8.016
642,0.437,55.0,4.491,52.5,1617815321.2207525,7.869
643,0.403,52.5,3.691,52.0,1617815322.2753446,7.022
644,0.36,54.0,4.24,52.5,1617815323.3249223,7.32
645,0.391,55.0,5.161,53.0,1617815324.3793886,8.993
646,1.358,51.0,0.206,50.5,1617815325.4220386,4.08
647,1.032,50.5,0.206,50.0,1617815326.4649136,3.72
648,0.362,53.0,3.577,52.0,1617815327.5122828,6.792
649,0.4,54.0,4.113,53.0,1617815328.5574741,7.388
650,0.392,55.5,5.083,53.5,1617815329.6114,9.018
651,0.484,53.0,3.588,52.5,1617815330.6560771,6.582
652,0.4,53.5,4.2,52.5,1617815331.7015197,7.36
653,0.396,54.5,4.714,53.5,1617815332.7490764,8.16
654,0.4,54.0,4.306,53.0,1617815333.7986765,7.547
655,0.993,51.0,0.0,51.0,1617815334.8457646,3.442
656,1.878,51.5,0.163,50.0,1617815335.8936396,4.695
657,0.362,52.5,3.37,52.0,1617815336.942595,6.661
658,0.355,54.5,4.77,53.0,1617815337.9914882,8.121
659,0.394,54.5,4.817,53.5,1617815339.0407076,8.331
660,0.438,54.5,4.02,53.0,1617815340.0998943,7.936
661,0.361,54.0,3.96,53.0,1617815341.1493561,7.468
662,0.357,55.0,4.674,53.5,1617815342.1971853,8.16
663,1.431,53.5,0.654,51.0,1617815343.2471666,5.104
664,0.912,51.0,0.0,51.0,1617815344.3010986,3.839
665,0.678,53.5,3.423,52.0,1617815345.3476846,7.551
666,0.439,54.0,4.226,53.0,1617815346.3920245,7.456
667,0.396,54.5,4.778,53.5,1617815347.4387803,8.213
668,0.36,54.5,4.233,53.5,1617815348.4868634,7.32
669,0.363,53.5,3.623,52.5,1617815349.537677,6.693
670,0.593,55.0,4.849,53.5,1617815350.5856924,8.515
671,0.434,55.5,5.006,54.0,1617815351.6335814,8.489
672,0.95,51.0,0.124,51.5,1617815352.681595,3.88
673,0.869,50.5,0.0,51.0,1617815353.7308617,3.709
674,0.442,53.5,3.617,52.5,1617815354.7805064,6.712
675,0.399,54.5,4.266,53.0,1617815355.827537,7.416
676,0.467,55.0,5.214,54.0,1617815356.8817468,9.323
677,0.363,53.0,3.669,53.0,1617815357.9343815,6.582
678,0.4,54.5,4.12,53.0,1617815358.9810932,7.44
679,0.396,55.0,4.864,54.0,1617815360.0305266,8.2
680,0.4,55.0,4.24,53.5,1617815361.0767343,7.4
681,1.074,51.0,0.0,51.5,1617815362.1255453,3.72
682,0.642,53.0,3.445,53.0,1617815363.1729577,6.77
683,0.36,55.0,4.226,53.0,1617815364.221306,7.336
684,0.395,55.0,4.667,54.0,1617815365.267375,8.108
685,0.399,54.0,4.385,53.5,1617815366.314959,7.575
686,0.403,54.0,3.623,53.0,1617815367.363051,6.722
687,0.4,55.0,4.16,53.0,1617815368.408782,7.4
688,0.47,55.5,5.005,54.0,1617815369.4641309,9.111
689,1.195,52.0,0.206,51.5,1617815370.508902,3.921
690,1.033,51.5,0.0,51.0,1617815371.5550125,3.638
691,0.361,53.5,3.611,52.5,1617815372.6039007,6.821
692,0.358,54.0,4.179,53.5,1617815373.649987,7.404
693,0.429,55.0,5.183,54.0,1617815374.7063272,9.003
694,0.444,53.5,3.628,53.5,1617815375.7504225,6.572
695,0.361,54.5,4.2,53.5,1617815376.7991219,7.36
696,0.397,55.0,4.761,54.0,1617815377.8459356,8.094
697,0.36,54.5,4.233,53.5,1617815378.8946862,7.507
698,0.993,52.0,0.0,51.0,1617815379.9402642,3.483
699,1.064,51.5,0.737,50.5,1617815380.9816363,4.3
700,0.361,53.5,3.611,53.0,1617815382.0298953,6.701
701,0.355,55.0,4.88,54.0,1617815383.079442,8.16
702,0.395,55.0,4.857,54.0,1617815384.1280205,8.266
703,0.4,54.0,3.525,53.0,1617815385.1767416,7.131
704,0.36,55.0,4.24,54.0,1617815386.227213,7.36
705,0.357,55.0,4.896,54.5,1617815387.2841454,8.723
706,1.799,52.5,0.286,52.0,1617815388.3384438,5.152
707,0.993,51.5,0.0,51.5,1617815389.3823853,3.561
708,0.553,53.5,4.06,53.5,1617815390.4445286,8.003
709,0.398,55.0,4.259,53.5,1617815391.4933822,7.324
710,0.434,55.5,4.88,54.0,1617815392.5400562,8.081
711,1.693,54.0,2.334,53.0,1617815393.5846689,6.722
712,0.442,54.5,3.725,53.5,1617815394.6317194,7.131
713,0.475,56.0,4.746,54.0,1617815395.678018,8.187
714,0.357,56.0,4.864,54.0,1617815396.7246919,8.24
715,0.868,52.5,0.0,52.0,1617815397.780998,3.962
716,2.201,52.5,0.0,51.0,1617815398.842647,4.81
717,0.362,55.0,3.617,53.5,1617815399.8923879,6.671
718,0.357,55.5,4.785,54.0,1617815400.9407518,7.989
719,0.394,56.0,5.006,54.5,1617815401.9896953,8.331
720,0.357,55.5,4.801,54.0,1617815403.0466366,7.948
721,0.36,55.0,4.2,54.0,1617815404.095436,7.48
722,0.357,56.5,4.84,54.0,1617815405.1431649,8.2
723,1.302,53.5,1.182,52.5,1617815406.1945376,5.34
724,0.91,52.0,0.0,52.0,1617815407.2485847,3.962
725,0.6,54.0,2.96,53.0,1617815408.3027747,7.216
726,0.398,55.0,4.219,53.5,1617815409.3483171,7.483
727,0.474,55.5,4.738,54.5,1617815410.394277,8.134
728,0.4,55.5,4.273,54.0,1617815411.4435837,7.428
729,0.403,54.5,3.623,53.5,1617815412.4935613,6.722
730,0.396,55.5,4.825,54.5,1617815413.54123,8.187
731,0.394,56.0,4.998,54.5,1617815414.5896192,8.515
732,0.95,52.0,0.082,52.5,1617815415.6366196,3.88
733,0.95,52.0,0.0,52.0,1617815416.684188,3.827
734,0.401,54.5,3.611,53.5,1617815417.7280517,6.781
735,0.438,55.0,4.219,54.0,1617815418.773976,7.444
736,0.506,56.0,5.214,55.0,1617815419.8285701,9.261
737,0.403,54.5,3.669,54.0,1617815420.8711157,6.622
738,0.4,55.5,4.28,54.0,1617815421.9191434,7.44
739,0.436,56.5,4.793,54.5,1617815422.9657977,8.2
740,0.4,55.5,4.233,54.0,1617815424.015402,7.587
741,0.912,52.0,0.0,52.0,1617815425.064449,3.762
742,0.685,54.5,2.697,53.0,1617815426.1116273,6.269
743,0.438,55.0,4.06,53.5,1617815427.1574752,7.404
744,0.434,56.5,4.809,54.5,1617815428.2025745,8.2
745,0.397,55.5,4.563,54.5,1617815429.2472022,7.869
746,0.521,55.0,3.565,53.5,1617815430.3011036,7.062
747,0.4,55.0,4.273,54.0,1617815431.3497872,7.428
748,0.508,56.0,5.036,55.0,1617815432.4067595,9.033
749,1.314,53.0,0.246,52.0,1617815433.4552743,4.279
750,0.949,52.0,0.0,52.0,1617815434.5055664,3.88
751,0.477,54.0,3.428,53.5,1617815435.5568295,7.296
752,0.398,55.5,4.219,54.0,1617815436.6017127,7.404
753,0.396,56.0,4.857,55.0,1617815437.6543689,8.174
754,0.967,55.0,3.26,54.0,1617815438.6960568,6.722
755,0.361,55.0,4.166,54.0,1617815439.7459352,7.32
756,0.396,55.5,4.864,55.0,1617815440.7952628,8.16
757,0.475,56.0,4.635,54.5,1617815441.8486207,8.16
758,1.035,52.5,0.0,52.5,1617815442.8975368,3.519
759,1.465,52.5,0.814,52.5,1617815443.9459064,5.12
760,0.362,55.0,3.657,54.0,1617815444.9961143,7.0
761,0.356,55.5,4.778,55.0,1617815446.0441568,8.2
762,0.396,56.5,4.825,55.0,1617815447.0949652,8.292
763,0.401,55.0,3.525,54.0,1617815448.1413622,7.131
764,0.36,56.0,4.28,54.5,1617815449.1916995,7.428
765,0.355,56.5,4.99,55.5,1617815450.2463121,8.787
766,1.758,54.0,0.286,52.5,1617815451.3059344,5.071
767,0.868,52.5,0.0,52.0,1617815452.3571684,3.803
768,0.474,55.5,4.573,55.0,1617815453.3998475,8.081
769,0.438,55.5,4.1,54.0,1617815454.4457605,7.483
770,0.434,55.5,4.872,54.5,1617815455.4951077,8.2
771,2.099,54.5,1.496,53.5,1617815456.5728397,6.005
772,0.362,55.0,3.663,54.0,1617815457.62045,6.843
773,0.357,57.0,4.872,55.5,1617815458.66823,8.2
774,0.396,57.0,4.904,55.0,1617815459.719012,8.45
775,0.91,52.5,0.041,53.0,1617815460.7706985,4.121
776,2.194,54.5,0.0,51.5,1617815461.8415735,5.088
777,0.361,54.5,3.657,53.5,1617815462.8929598,6.671
778,0.355,56.0,4.857,55.0,1617815463.9404662,8.016
779,0.394,56.5,5.006,55.5,1617815464.988587,8.331
780,0.397,55.5,4.53,54.5,1617815466.051218,7.762
781,0.36,55.5,4.233,54.5,1617815467.0977342,7.507
782,0.357,57.0,4.825,55.0,1617815468.1465685,8.305
783,1.422,54.0,1.178,53.0,1617815469.2014978,5.617
784,0.952,53.0,0.0,52.5,1617815470.253933,3.921
785,0.76,54.0,2.995,53.5,1617815471.3086956,7.256
786,0.399,56.0,4.186,54.5,1617815472.3518229,7.495
787,0.434,56.5,4.659,55.0,1617815473.3997972,8.174
788,0.44,56.0,4.233,54.5,1617815474.4440231,7.468
789,0.443,55.5,3.623,53.5,1617815475.494459,6.803
790,0.437,56.5,4.801,55.0,1617815476.541122,8.081
791,0.432,57.5,4.998,55.5,1617815477.5855513,8.541
792,0.992,53.0,0.206,53.0,1617815478.632119,4.08
793,0.91,52.5,0.0,52.5,1617815479.678232,3.591
794,0.361,55.0,3.651,54.0,1617815480.7238023,6.781
795,0.399,56.0,4.219,54.5,1617815481.7706752,7.483
796,0.428,56.5,5.166,55.5,1617815482.8253272,9.245
797,0.403,55.0,3.709,55.0,1617815483.868945,6.693
798,0.4,55.5,4.273,55.0,1617815484.9201698,7.44
799,0.436,57.0,4.833,55.0,1617815485.965684,8.16
800,0.44,56.0,4.113,55.0,1617815487.013452,7.507
801,0.91,53.0,0.0,53.0,1617815488.0629375,3.962
802,0.684,55.0,2.844,53.5,1617815489.1086018,6.57
803,0.477,56.0,4.053,54.5,1617815490.1545472,7.471
804,0.394,56.5,4.849,55.0,1617815491.200438,8.121
805,0.437,57.0,4.53,55.0,1617815492.247311,7.842
806,0.442,55.5,3.611,54.5,1617815493.2957163,7.022
807,0.36,56.0,4.08,55.0,1617815494.3450394,7.547
808,0.508,57.0,5.3,56.0,1617815495.4013302,9.455
809,1.195,53.5,0.206,52.5,1617815496.4490778,4.204
810,0.95,53.0,0.0,52.5,1617815497.5011146,3.756
811,0.516,54.5,3.537,54.5,1617815498.5513766,7.364
812,0.398,56.0,4.259,55.0,1617815499.5975873,7.444
813,0.395,56.5,4.849,55.5,1617815500.6507566,8.265
814,0.887,55.5,3.381,55.0,1617815501.6923792,6.763
815,0.36,56.0,4.24,54.5,1617815502.7412465,7.32
816,0.397,56.5,4.721,55.5,1617815503.788814,8.094
817,0.515,57.0,4.635,55.5,1617815504.8390048,8.055
818,0.993,53.0,0.0,53.0,1617815505.8865778,3.726
819,1.589,54.0,0.611,52.0,1617815506.9345698,4.851
820,0.361,55.5,3.611,54.5,1617815507.9800162,6.741
821,0.394,56.5,4.849,55.5,1617815509.0279055,8.121
822,0.395,57.0,4.936,55.5,1617815510.0786088,8.331
823,0.397,55.5,4.133,55.0,1617815511.1357303,7.655
824,0.36,56.0,4.2,55.0,1617815512.1830692,7.507
825,0.357,57.0,4.84,56.0,1617815513.2325995,8.16
826,1.592,56.0,0.408,53.5,1617815514.291858,5.381
827,0.912,53.0,0.0,53.0,1617815515.3397026,3.72
828,0.517,56.0,4.04,55.0,1617815516.3848808,7.897
829,0.32,57.0,4.299,55.0,1617815517.4352307,7.523
830,0.356,57.5,4.888,55.5,1617815518.4839628,8.344
831,0.483,57.0,3.144,54.0,1617815519.5600617,6.299
832,0.403,55.5,3.582,55.0,1617815520.605104,6.803
833,0.396,56.5,4.793,55.5,1617815521.6531138,8.121
834,0.396,57.5,4.904,55.5,1617815522.6991053,8.226
835,1.073,53.5,0.041,53.5,1617815523.7456117,3.72
836,0.868,55.0,0.0,53.0,1617815524.8166618,3.815
837,0.362,56.0,3.611,54.5,1617815525.8636334,6.781
838,0.357,57.0,4.746,55.5,1617815526.9122767,8.095
839,0.354,58.0,5.069,56.0,1617815527.9584987,8.605
840,0.358,57.0,4.602,56.0,1617815529.0034916,8.081
841,0.4,57.0,4.153,55.5,1617815530.0502973,7.587
842,0.357,57.5,4.857,56.0,1617815531.099765,8.305
843,0.972,56.0,1.985,54.5,1617815532.156654,6.045
844,0.952,53.0,0.0,53.0,1617815533.2039857,3.886
845,0.718,56.0,3.622,55.0,1617815534.2547767,7.256
846,0.398,56.0,4.133,55.0,1617815535.303042,7.551
847,0.434,57.5,4.88,56.0,1617815536.3512585,8.265
848,0.44,57.0,4.273,55.5,1617815537.3962862,7.507
849,0.403,56.5,3.623,55.0,1617815538.4418151,6.803
850,0.437,58.0,4.753,56.0,1617815539.4870691,8.121
851,0.471,57.5,5.029,56.0,1617815540.5341077,8.698
852,0.949,54.5,0.164,54.0,1617815541.5892725,4.204
853,0.949,54.0,0.0,53.5,1617815542.637447,3.868
854,0.48,55.5,3.605,55.0,1617815543.684026,7.011
855,0.439,57.0,4.106,55.0,1617815544.7323556,7.603
856,0.469,57.5,5.144,56.0,1617815545.786036,9.276
857,0.444,56.0,3.669,55.5,1617815546.8280017,6.652
858,0.48,57.0,4.073,55.5,1617815547.8748941,7.52
859,0.396,58.0,4.872,56.0,1617815548.9218495,8.213
860,0.44,57.5,4.313,55.5,1617815549.967806,7.547
861,0.995,53.5,0.0,53.5,1617815551.0172145,3.762
862,0.647,55.0,2.656,54.5,1617815552.0638757,6.39
863,0.4,56.5,4.226,55.5,1617815553.1132545,7.416
864,0.435,57.0,4.738,56.0,1617815554.1611655,8.147
865,0.515,57.0,4.595,56.0,1617815555.2088668,8.015
866,0.403,55.5,3.542,55.5,1617815556.264513,7.171
867,0.4,57.0,4.273,56.0,1617815557.311323,7.48
868,0.43,58.0,5.192,56.5,1617815558.366276,9.135
869,1.761,54.5,0.246,54.0,1617815559.4093702,4.56
870,1.033,53.5,0.0,53.5,1617815560.4588692,3.643
871,0.515,56.0,4.304,55.5,1617815561.5164685,8.095
872,0.399,56.5,4.146,55.5,1617815562.5631905,7.563
873,0.396,57.5,4.825,56.0,1617815563.6091995,8.252
874,1.449,56.5,2.853,55.5,1617815564.6526072,6.913
875,0.401,56.5,3.972,55.5,1617815565.6994636,7.211
876,0.397,58.0,4.84,56.0,1617815566.7457812,8.213
877,0.397,58.0,4.92,56.0,1617815567.7926807,8.174
878,0.787,54.0,0.0,54.0,1617815568.8415513,3.483
879,1.758,54.5,0.244,52.5,1617815569.8958864,4.859
880,0.402,55.5,3.496,55.0,1617815570.9414592,6.752
881,0.395,58.0,4.746,56.0,1617815571.9899423,8.095
882,0.356,57.5,4.904,56.5,1617815573.0399153,8.345
883,0.399,56.5,4.06,55.5,1617815574.0957851,8.028
884,0.36,56.5,4.006,55.5,1617815575.1457624,7.507
885,0.357,58.0,4.674,56.0,1617815576.1928835,8.24
886,1.51,55.5,0.816,54.0,1617815577.241835,5.267
887,0.869,53.5,0.0,54.0,1617815578.2954252,3.921
888,0.599,56.5,3.735,55.5,1617815579.343998,7.777
889,0.399,57.5,4.266,55.5,1617815580.3923488,7.535
890,0.474,58.0,4.857,56.5,1617815581.4384277,8.331
891,0.4,56.5,4.006,56.5,1617815582.4888773,6.993
892,0.483,56.5,3.341,55.5,1617815583.537812,6.803
893,0.475,57.5,4.944,56.5,1617815584.5866125,8.305
894,0.434,57.5,4.967,56.5,1617815585.6358507,8.45
895,0.992,54.5,0.082,54.5,1617815586.687627,3.844
896,0.989,54.0,0.0,54.0,1617815587.7360654,3.915
897,0.44,56.5,3.6,55.5,1617815588.7841284,7.091
898,0.399,57.5,4.378,56.0,1617815589.8285553,7.75
899,0.508,58.5,5.222,56.5,1617815590.8830345,9.354
900,0.403,55.5,3.144,56.0,1617815591.9364653,6.814
